[10May2025 00:09:42.763] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Zhair16 has made the advancement [Incendium]
[10May2025 00:09:42.766] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Zhair16 has made the advancement [We Need to Go Deeper]
[10May2025 00:10:10.832] [Server thread/WARN] [net.minecraft.server.MinecraftServer/]: Can't keep up! Is the server overloaded? Running 46331ms or 926 ticks behind
[10May2025 00:10:13.173] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: KMRgamerotaku has made the advancement [Incendium]
[10May2025 00:10:13.173] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: KMRgamerotaku has made the advancement [We Need to Go Deeper]
[10May2025 00:10:15.011] [Worker-Main-9/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-6, -6], pos: MutableBlockPos{x=-93, y=118, z=-96}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / hearths:minecraft/nether_wastes/netherrack_lakes]
[10May2025 00:16:39.527] [Worker-Main-95/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-15, -2], pos: MutableBlockPos{x=-232, y=72, z=-31}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / hearths:minecraft/nether_wastes/netherrack_lakes]
[10May2025 00:16:39.527] [Worker-Main-95/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-15, -2], pos: MutableBlockPos{x=-232, y=71, z=-31}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / hearths:minecraft/nether_wastes/netherrack_lakes]
[10May2025 00:16:39.527] [Worker-Main-95/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-15, -2], pos: MutableBlockPos{x=-231, y=73, z=-31}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / hearths:minecraft/nether_wastes/netherrack_lakes]
[10May2025 00:16:39.527] [Worker-Main-95/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-15, -2], pos: MutableBlockPos{x=-231, y=72, z=-31}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / hearths:minecraft/nether_wastes/netherrack_lakes]
[10May2025 00:16:39.527] [Worker-Main-95/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-15, -2], pos: MutableBlockPos{x=-231, y=71, z=-31}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / hearths:minecraft/nether_wastes/netherrack_lakes]
[10May2025 00:16:39.527] [Worker-Main-95/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-15, -2], pos: MutableBlockPos{x=-230, y=73, z=-31}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / hearths:minecraft/nether_wastes/netherrack_lakes]
[10May2025 00:16:39.527] [Worker-Main-95/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-15, -2], pos: MutableBlockPos{x=-230, y=72, z=-31}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / hearths:minecraft/nether_wastes/netherrack_lakes]
[10May2025 00:16:39.527] [Worker-Main-95/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-15, -2], pos: MutableBlockPos{x=-230, y=71, z=-31}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / hearths:minecraft/nether_wastes/netherrack_lakes]
[10May2025 00:16:39.528] [Worker-Main-95/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-15, -2], pos: MutableBlockPos{x=-233, y=73, z=-30}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / hearths:minecraft/nether_wastes/netherrack_lakes]
[10May2025 00:16:39.528] [Worker-Main-95/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-15, -2], pos: MutableBlockPos{x=-233, y=72, z=-30}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / hearths:minecraft/nether_wastes/netherrack_lakes]
[10May2025 00:16:39.528] [Worker-Main-95/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-15, -2], pos: MutableBlockPos{x=-233, y=71, z=-30}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / hearths:minecraft/nether_wastes/netherrack_lakes]
[10May2025 00:16:39.528] [Worker-Main-95/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-15, -2], pos: MutableBlockPos{x=-239, y=73, z=-32}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / hearths:minecraft/nether_wastes/netherrack_lakes]
[10May2025 00:16:39.528] [Worker-Main-95/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-15, -2], pos: MutableBlockPos{x=-239, y=72, z=-32}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / hearths:minecraft/nether_wastes/netherrack_lakes]
[10May2025 00:16:39.528] [Worker-Main-95/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-15, -2], pos: MutableBlockPos{x=-238, y=73, z=-32}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / hearths:minecraft/nether_wastes/netherrack_lakes]
[10May2025 00:16:39.528] [Worker-Main-95/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-15, -2], pos: MutableBlockPos{x=-238, y=72, z=-32}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / hearths:minecraft/nether_wastes/netherrack_lakes]
[10May2025 00:16:39.528] [Worker-Main-95/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-15, -2], pos: MutableBlockPos{x=-238, y=71, z=-32}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / hearths:minecraft/nether_wastes/netherrack_lakes]
[10May2025 00:16:39.528] [Worker-Main-95/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-15, -2], pos: MutableBlockPos{x=-237, y=73, z=-32}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / hearths:minecraft/nether_wastes/netherrack_lakes]
[10May2025 00:16:39.528] [Worker-Main-95/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-15, -2], pos: MutableBlockPos{x=-237, y=72, z=-32}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / hearths:minecraft/nether_wastes/netherrack_lakes]
[10May2025 00:16:39.529] [Worker-Main-95/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-15, -2], pos: MutableBlockPos{x=-237, y=71, z=-32}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / hearths:minecraft/nether_wastes/netherrack_lakes]
[10May2025 00:16:39.529] [Worker-Main-95/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-15, -2], pos: MutableBlockPos{x=-236, y=73, z=-32}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / hearths:minecraft/nether_wastes/netherrack_lakes]
[10May2025 00:16:39.529] [Worker-Main-95/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-15, -2], pos: MutableBlockPos{x=-236, y=72, z=-32}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / hearths:minecraft/nether_wastes/netherrack_lakes]
[10May2025 00:16:39.529] [Worker-Main-95/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-15, -2], pos: MutableBlockPos{x=-236, y=71, z=-32}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / hearths:minecraft/nether_wastes/netherrack_lakes]
[10May2025 00:16:39.529] [Worker-Main-95/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-15, -2], pos: MutableBlockPos{x=-235, y=73, z=-32}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / hearths:minecraft/nether_wastes/netherrack_lakes]
[10May2025 00:16:39.529] [Worker-Main-95/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-15, -2], pos: MutableBlockPos{x=-235, y=72, z=-32}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / hearths:minecraft/nether_wastes/netherrack_lakes]
[10May2025 00:16:39.530] [Worker-Main-95/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-15, -2], pos: MutableBlockPos{x=-235, y=71, z=-32}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / hearths:minecraft/nether_wastes/netherrack_lakes]
[10May2025 00:16:39.530] [Worker-Main-95/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-15, -2], pos: MutableBlockPos{x=-237, y=73, z=-31}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / hearths:minecraft/nether_wastes/netherrack_lakes]
[10May2025 00:16:39.530] [Worker-Main-95/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-15, -2], pos: MutableBlockPos{x=-237, y=72, z=-31}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / hearths:minecraft/nether_wastes/netherrack_lakes]
[10May2025 00:16:39.530] [Worker-Main-95/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-15, -2], pos: MutableBlockPos{x=-237, y=71, z=-31}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / hearths:minecraft/nether_wastes/netherrack_lakes]
[10May2025 00:16:39.530] [Worker-Main-95/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-16, -2], pos: MutableBlockPos{x=-245, y=73, z=-32}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / hearths:minecraft/nether_wastes/netherrack_lakes]
[10May2025 00:16:39.530] [Worker-Main-95/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-16, -2], pos: MutableBlockPos{x=-245, y=72, z=-32}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / hearths:minecraft/nether_wastes/netherrack_lakes]
[10May2025 00:16:39.530] [Worker-Main-95/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-16, -2], pos: MutableBlockPos{x=-245, y=71, z=-32}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / hearths:minecraft/nether_wastes/netherrack_lakes]
[10May2025 00:16:39.530] [Worker-Main-95/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-16, -2], pos: MutableBlockPos{x=-244, y=73, z=-32}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / hearths:minecraft/nether_wastes/netherrack_lakes]
[10May2025 00:16:39.530] [Worker-Main-95/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-16, -2], pos: MutableBlockPos{x=-244, y=72, z=-32}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / hearths:minecraft/nether_wastes/netherrack_lakes]
[10May2025 00:16:39.530] [Worker-Main-95/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-16, -2], pos: MutableBlockPos{x=-244, y=71, z=-32}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / hearths:minecraft/nether_wastes/netherrack_lakes]
[10May2025 00:16:39.531] [Worker-Main-95/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-16, -2], pos: MutableBlockPos{x=-243, y=73, z=-32}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / hearths:minecraft/nether_wastes/netherrack_lakes]
[10May2025 00:16:39.531] [Worker-Main-95/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-16, -2], pos: MutableBlockPos{x=-243, y=72, z=-32}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / hearths:minecraft/nether_wastes/netherrack_lakes]
[10May2025 00:16:39.531] [Worker-Main-95/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-16, -2], pos: MutableBlockPos{x=-243, y=71, z=-32}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / hearths:minecraft/nether_wastes/netherrack_lakes]
[10May2025 00:16:39.531] [Worker-Main-95/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-16, -2], pos: MutableBlockPos{x=-244, y=73, z=-31}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / hearths:minecraft/nether_wastes/netherrack_lakes]
[10May2025 00:16:39.531] [Worker-Main-95/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-16, -2], pos: MutableBlockPos{x=-244, y=72, z=-31}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / hearths:minecraft/nether_wastes/netherrack_lakes]
[10May2025 00:16:39.531] [Worker-Main-95/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-16, -2], pos: MutableBlockPos{x=-244, y=71, z=-31}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / hearths:minecraft/nether_wastes/netherrack_lakes]
[10May2025 00:16:39.531] [Worker-Main-95/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-15, -2], pos: MutableBlockPos{x=-239, y=73, z=-32}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / hearths:minecraft/nether_wastes/netherrack_lakes]
[10May2025 00:16:39.531] [Worker-Main-95/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-15, -2], pos: MutableBlockPos{x=-239, y=72, z=-32}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / hearths:minecraft/nether_wastes/netherrack_lakes]
[10May2025 00:16:39.531] [Worker-Main-95/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-16, -2], pos: MutableBlockPos{x=-245, y=73, z=-32}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / hearths:minecraft/nether_wastes/netherrack_lakes]
[10May2025 00:16:39.531] [Worker-Main-95/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-16, -2], pos: MutableBlockPos{x=-247, y=72, z=-32}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / hearths:minecraft/nether_wastes/netherrack_lakes]
[10May2025 00:16:39.533] [Worker-Main-95/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-15, -2], pos: MutableBlockPos{x=-240, y=117, z=-30}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / hearths:minecraft/nether_wastes/fire]
[10May2025 00:16:39.854] [Worker-Main-64/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-15, -9], pos: MutableBlockPos{x=-233, y=78, z=-144}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / hearths:minecraft/nether_wastes/netherrack_lakes]
[10May2025 00:16:39.973] [Worker-Main-9/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-15, -17], pos: MutableBlockPos{x=-229, y=78, z=-272}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / hearths:minecraft/nether_wastes/netherrack_lakes]
[10May2025 00:16:39.973] [Worker-Main-9/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-16, -17], pos: MutableBlockPos{x=-241, y=77, z=-272}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / hearths:minecraft/nether_wastes/netherrack_lakes]
[10May2025 00:16:39.987] [Worker-Main-90/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-14, -20], pos: MutableBlockPos{x=-224, y=66, z=-318}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / hearths:minecraft/nether_wastes/blackstone_lakes]
[10May2025 00:16:39.987] [Worker-Main-90/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-14, -20], pos: MutableBlockPos{x=-224, y=67, z=-317}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / hearths:minecraft/nether_wastes/blackstone_lakes]
[10May2025 00:16:39.987] [Worker-Main-90/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-14, -20], pos: MutableBlockPos{x=-224, y=66, z=-317}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / hearths:minecraft/nether_wastes/blackstone_lakes]
[10May2025 00:16:39.987] [Worker-Main-90/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-14, -20], pos: MutableBlockPos{x=-223, y=66, z=-317}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / hearths:minecraft/nether_wastes/blackstone_lakes]
[10May2025 00:16:39.988] [Worker-Main-90/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-14, -20], pos: MutableBlockPos{x=-224, y=67, z=-316}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / hearths:minecraft/nether_wastes/blackstone_lakes]
[10May2025 00:16:39.988] [Worker-Main-90/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-14, -20], pos: MutableBlockPos{x=-224, y=66, z=-316}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / hearths:minecraft/nether_wastes/blackstone_lakes]
[10May2025 00:16:39.988] [Worker-Main-90/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-14, -20], pos: MutableBlockPos{x=-223, y=67, z=-316}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / hearths:minecraft/nether_wastes/blackstone_lakes]
[10May2025 00:16:39.988] [Worker-Main-90/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-14, -20], pos: MutableBlockPos{x=-223, y=66, z=-316}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / hearths:minecraft/nether_wastes/blackstone_lakes]
[10May2025 00:16:39.988] [Worker-Main-90/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-14, -20], pos: MutableBlockPos{x=-224, y=68, z=-315}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / hearths:minecraft/nether_wastes/blackstone_lakes]
[10May2025 00:16:39.988] [Worker-Main-90/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-14, -20], pos: MutableBlockPos{x=-224, y=67, z=-315}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / hearths:minecraft/nether_wastes/blackstone_lakes]
[10May2025 00:16:39.988] [Worker-Main-90/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-14, -20], pos: MutableBlockPos{x=-224, y=66, z=-315}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / hearths:minecraft/nether_wastes/blackstone_lakes]
[10May2025 00:16:39.988] [Worker-Main-90/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-14, -20], pos: MutableBlockPos{x=-223, y=68, z=-315}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / hearths:minecraft/nether_wastes/blackstone_lakes]
